restaurant_id,avg_price
997852,50
1037865,15
1037876,56
1037879,36
1037911,58
1037686,39
1037976,66
1037383,20
1037382,25
1037401,10
1037388,39
1037407,47
1037413,24
783512,30
1037436,41
1037441,30
1037448,23
1037451,22
1037453,18
1037222,29
1037454,33
1037459,31
1037463,24
1037464,34
1037472,55
1037475,31
1037481,31
1037479,28
1037486,51
1037491,20
1037502,26
1037507,35
1037161,10
1037156,10
1018970,56
1037524,41
1037533,28
1037531,24
881748,32
1037541,29
1023185,36
1036839,18
1037568,51
1037566,63
1037563,35
1037562,37
1037576,79
1037572,47
1037577,25
1037581,69
1037584,29
1037587,27
1037592,44
1037508,55
1037595,50
1037600,23
1037651,10
967912,37
1037667,20
1037457,40
1037671,15
1037685,22
1037690,16
1037691,28
1037702,31
1037711,35
1037712,15
1037717,48
1037719,17
1037733,30
1037737,45
1037732,33
1037726,30
1037727,10
1037734,28
1037741,20
1037744,52
1037747,10
1037753,37
1037759,53
1037757,43
1037792,82
1037796,28
1037799,19
73695,58
1037805,19
19875,55
1037797,39
1037810,58
907077,33
1037822,29
1037821,78
1037823,29
1037825,22
1037830,21
1037828,22
1037838,21
1037687,57
1037859,61
1037861,17
724262,43
1037850,27
1037882,78
1037897,10
1037682,56
1037916,24
1037365,33
1037934,32
1037943,32
1037955,20
1037959,35
1037964,16
1037971,21
1037973,27
1037984,24
1037989,22
1038006,48
227988,51
1038792,32
931016,97
1000000598,34
1038821,28
1038868,21
1038877,38
1038881,30
1038873,13
855717,55
1038720,48
1038229,62
126388,73
1038993,41
1038961,77
1039013,25
1039023,22
1038932,32
1039059,36
1039071,34
1038739,51
1038985,53
1038987,51
1038988,54
1035053,25
1039162,31
1039180,44
1039183,39
1039204,78
1039246,34
1039251,36
1039256,35
1039260,37
1039300,17
1039277,33
1039332,36
1039327,38
1039341,24
1039344,10
1038947,66
973630,33
874623,59
1038811,35
1038810,26
1038809,42
1038798,35
1038815,13
1038816,37
1000000599,22
1038820,47
1038822,55
1038828,37
1018408,42
1038836,74
1038840,20
1038842,36
957034,34
1038844,43
1038846,36
1038850,10
1038851,18
1038852,31
1038858,65
1038859,23
1038872,20
1038865,34
1038875,20
1036275,70
1038883,22
1038890,38
1038889,15
1038892,32
1038893,15
1038913,30
1033986,25
1038919,97
703103,41
1038938,80
1038958,28
1038835,62
152741,87
1038968,26
1038973,32
1038984,29
1038832,48
1039002,30
1039011,48
1039014,29
1039016,34
1039019,20
1039022,29
1039026,29
1039029,16
1039032,70
1039036,20
1039041,38
1039044,63
1039046,30
1039043,48
1039048,51
1039052,31
1039054,36
1039058,31
916439,45
1039066,27
1039067,24
1037435,81
1039073,23
1037446,81
1039074,35
1039075,41
1039077,27
14755,73
641952,12
1039078,16
1039083,29
1039090,45
1038982,45
1039101,10
1038871,42
1039084,46
1039121,26
1035150,43
1039146,40
1039149,15
1039021,10
1039151,28
1039156,29
1039169,35
1039160,33
1039174,30
1039165,40
1039181,21
1039187,46
1039168,25
1039171,25
1039192,19
1039194,36
1039191,37
1039197,33
1039200,34
1039206,15
1036008,10
1039207,23
1039209,34
719590,59
1033047,42
1039210,14
1039213,32
1039219,31
1039217,50
1039254,27
1039255,52
1039263,54
1001009,91
1039267,29
1039268,38
1039265,51
1039264,15
1039269,29
1039284,10
1039288,20
1039292,28
1039303,35
1039296,57
1039273,24
1039313,25
1039323,15
1039325,12
1039331,18
1039326,77
637288,55
1039335,34
1039339,28
1039281,15
1039318,58
1039356,37
1039283,42
1039361,10
1039366,37
764659,14
1039372,10
1039363,15
1039334,67
1039377,19
1039351,55
1039365,27
1039362,26
1039380,33
1039359,27
1039382,34
133783,45
1039385,21
987780,62
1039435,18
1039475,13
1039574,44
1039591,23
1039594,38
1039596,56
1039592,49
190349,43
1039637,62
1039642,41
1039657,60
1039660,46
1039659,47
1039634,28
18934,69
1039737,68
1039771,39
1039796,80
1039808,39
1039819,18
1039816,52
1039802,40
1039872,31
1039886,23
1039392,52
1039898,79
1039906,29
1039949,56
1039997,31
1040017,72
1039998,33
1033355,25
1040041,45
1040040,34
1000609,56
1039389,51
1039394,40
1039405,21
1039397,19
1039400,43
1039404,36
1039408,64
1039401,35
1039415,59
1039290,43
1039445,18
1039447,22
886705,12
784949,13
971185,12
1015900,39
1039461,31
1039481,29
1039509,10
1039505,24
1039494,21
1039519,32
1039469,45
1039522,22
1039536,19
1039534,22
1039480,40
866554,29
1039566,26
1039545,27
1039554,24
1039561,44
1039571,29
1039576,59
1039550,22
1039583,42
1039587,31
1039580,12
1039588,46
1039208,70
1039601,30
1039608,31
1039624,28
1039619,28
1039627,23
1039641,38
1039563,53
1039649,32
1039644,44
1039658,10
1039625,26
1039656,10
131249,34
1000000603,25
1039741,50
1039742,50
1039740,78
1039749,23
1039752,28
1039767,41
1039746,22
1039764,55
1039781,43
1039789,43
1039647,21
1039782,15
1039788,35
1039794,64
1039195,21
1039799,33
1039810,22
1039815,13
1039826,44
1039812,59
1039839,65
1039842,36
1039852,40
1039846,26
1039850,10
1039844,79
1039841,22
1039774,43
1039862,43
1039876,49
1039866,45
1039884,35
1039880,34
1039879,56
1039829,37
1039869,28
1039902,50
1039904,23
1039908,91
1039907,95
1039911,13
1039849,33
1039853,31
1039848,30
1039905,43
1039920,94
1039933,69
1039924,16
1039928,28
1039941,10
1039945,30
1039936,61
1039943,17
1039930,32
1039950,26
1039971,30
1039961,58
1039947,30
1039939,25
997466,50
1039959,80
716892,50
1039891,23
1039987,62
1039988,27
1039855,51
1039861,66
1040007,25
1040010,39
1039925,23
1040016,20
1040015,29
1040023,23
1040031,22
1040025,22
737297,30
1040050,38
1040048,16
1040660,27
1040640,37
1040680,10
1040707,22
785262,62
1040727,46
1040735,14
1040738,69
1040777,41
1040770,43
703748,32
1040789,33
1040744,76
1040493,32
1040828,66
1040802,34
1040673,17
1040856,19
1040438,27
1040920,24
1040909,39
1040900,20
1040929,62
1040901,60
1040994,41
1040996,30
1040992,25
1040987,44
1040914,36
1040916,36
1040919,36
1040265,38
1041064,32
1041095,34
1040912,40
1041123,45
1041084,16
1041046,47
1041094,46
1041007,30
1041108,55
947292,31
1041074,20
1041188,30
1041201,23
1041410,26
1041400,28
1041431,40
1040626,30
1040667,50
1040646,44
1040682,21
1040374,52
1040700,43
1040684,38
1040691,29
1002284,46
978825,35
1040696,10
1040703,17
1040705,42
1040665,33
1040664,60
1040532,23
1040720,37
1040721,10
1040723,29
1040610,12
1040611,12
1040725,51
1040730,20
1040731,96
1040736,31
1040740,14
1040750,23
1040782,43
1040786,44
1040776,19
1040778,26
1040771,77
1040767,37
1040765,68
1040758,23
1040752,24
1040807,45
1040745,33
1040819,24
193336,80
1028818,88
1040798,40
1040810,45
1040825,51
1040701,64
1040797,27
1040795,37
1040800,55
1040804,49
1040817,28
1040820,20
1040822,36
1040875,31
1040884,35
1040806,32
1001529,10
1040796,44
1040922,38
1040918,21
1040827,50
1040921,37
1040917,23
1040888,40
1040927,33
1040926,25
1040923,20
1040928,10
1040924,26
1040983,35
1041000,46
1040999,19
1040989,22
1040990,39
1040984,45
1037659,30
1041036,27
1041050,10
1041023,24
1041004,63
1041015,27
1041010,34
1041098,23
1041118,31
1041083,17
1041099,27
1041096,24
999407,30
1041056,10
1041035,17
1041029,23
1041071,16
1041066,18
1041127,41
1041024,10
1041028,39
1041075,23
1041020,22
1041016,29
1041068,49
1041059,68
1041054,42
1041137,36
1041141,32
1041148,49
1041151,43
1041158,38
1040657,17
1000000630,31
1041189,55
1041193,25
1041194,23
1041191,32
1041172,10
1041197,37
1000000638,30
1041407,39
1041411,21
1041398,38
1041404,20
1041399,10
1041198,41
1041403,30
1041419,10
1041409,10
1041413,20
1041421,38
1041424,19
1041427,38
1041435,15
1002938,67
1041440,18
1041441,37
1041432,40
1041446,40
1041442,25
1041448,10
1025420,31
1041899,35
1036318,26
1041665,63
1042092,28
1042116,34
1042113,29
1042154,10
1042159,39
1041408,60
1041513,42
1042175,23
1039951,62
1042165,31
1042170,31
1042160,32
1042211,25
1042200,19
1042202,56
1042197,54
1042246,34
1042269,75
1042276,24
1042312,40
1042327,35
1042320,33
1042338,22
890548,35
1042570,55
1042606,29
1042583,37
1042579,37
1042611,21
803002,31
1042588,31
1042591,26
1042601,48
1042629,56
1042632,39
1042633,54
1042641,32
1042652,17
1042655,33
1042605,43
1042711,29
1042717,36
1028198,37
1042621,34
1042734,26
1042729,38
1042735,44
1041966,43
1040154,10
1040152,12
1040146,10
1040142,10
1042004,28
1042009,51
1042044,37
1042042,23
1042039,41
1042035,16
1039421,25
1039420,25
1039419,25
1039418,25
1039412,25
1039411,25
1037905,25
1037904,25
1042085,61
1042065,36
1042046,54
1042090,38
1042119,23
1042111,34
1042123,18
1042117,36
1042124,26
1042129,30
1042130,26
997542,41
1042152,16
1041994,47
1042023,22
1042178,28
1042164,72
1042180,10
1042142,39
1042185,40
1042143,28
1042153,22
1042163,43
1042176,10
1042221,23
1042225,36
1042209,32
1042195,42
1042198,24
1040853,11
1042219,39
89167,23
1042193,10
1042177,16
1042172,23
1042167,33
1042146,36
1042190,10
1042264,32
1042279,99
1041982,41
1041986,40
1042316,62
1042321,42
688303,92
1042317,40
1042318,52
1042322,27
1042263,31
1042332,55
1042336,28
1042343,34
1042344,22
1042346,46
1042526,25
1042531,27
1042541,29
1042540,14
1042557,19
1042551,29
1042556,26
1042553,10
1042559,42
1042565,38
1042572,31
1042581,39
1041997,52
1042599,23
1042603,33
1042534,36
1042529,36
913543,11
1040775,44
1042590,15
1042593,36
1042598,21
1042602,39
1042612,29
698112,55
1042617,22
1042623,40
1042631,28
1042608,20
930417,73
1042569,41
1042604,26
956714,86
1042634,39
1042586,10
1042592,30
1042597,30
1042613,45
1042618,67
1042625,43
1042616,30
1042646,75
1042640,29
1042649,19
1042610,23
1042658,90
1042624,46
1042620,52
1042703,10
1042665,20
1042719,25
1042715,33
1042061,14
1042730,31
1042728,19
1041935,34
1042546,41
1042781,35
1042786,27
1042780,15
1042790,26
1042794,42
655132,21
1042812,37
1042906,36
1042853,58
902046,58
905086,54
1042940,89
1042921,56
1042983,73
1042988,38
1042716,86
1042937,65
1042859,24
1041722,39
1043109,21
1043107,58
1043157,57
1018743,60
1042726,31
1043172,30
1043183,39
1043178,31
1043194,29
1043196,10
1043197,48
1043198,37
1043205,61
1026501,45
1043238,31
975301,46
1026054,50
1042743,10
1042752,37
1041776,13
1042789,42
1042784,47
1038498,62
1041858,36
1038805,52
1042792,14
1042785,22
1042795,10
1000000689,20
1042656,55
1042806,72
1042811,37
1042816,26
1042820,10
1042825,17
1042000,19
1038639,53
872421,67
1042855,29
1042847,26
1042862,20
1042857,23
1042881,27
1042893,23
1042901,10
1042899,10
1042745,57
1042879,46
1042916,44
1042913,63
1042926,45
1042813,21
1042966,35
1042952,31
1042938,20
1042943,23
1042950,15
1042961,25
1042962,10
1042964,10
1042970,24
1042948,27
1042958,30
1042936,19
1042947,10
989985,44
766888,52
1042989,33
1042984,39
1042991,25
1042992,64
1042995,24
282821,27
1000000652,16
1042998,11
1042960,25
1043002,25
1043014,37
1043017,50
1042997,23
1043000,88
1043007,45
1042052,40
1042149,51
1043010,36
1043012,21
1043034,41
1043041,28
1043039,35
1043048,22
1043045,38
1043052,44
1043060,50
1043079,33
1043082,23
1043091,47
1000000677,21
1041728,26
1038456,35
908020,37
1043121,80
1043135,15
1043131,32
1043147,20
1043142,26
1043151,19
1043076,46
994969,66
881683,50
868184,56
1018741,57
1043168,21
1043167,28
1043170,15
1043169,10
1029910,13
1043101,51
1043176,31
1043177,20
1043180,29
1043185,98
1043200,38
1042754,59
1043204,40
1043210,31
1043223,43
1043219,37
1043229,17
1043244,29
1043242,60
1034610,33
997440,40
1043246,16
1043252,35
1043248,14
1043255,11
1043287,19
1043291,10
1043297,20
1043296,37
1042587,20
1044726,49
1044776,15
1044814,29
1044851,38
1044854,23
1044833,38
1044867,68
1044876,32
1044880,28
1044865,32
1044466,98
893847,64
1044942,52
761662,12
1044974,22
1038469,28
1044714,73
1045004,27
1044962,35
1044963,37
1045034,24
1045047,18
1045051,38
1045052,25
1045046,74
1043083,86
1045038,26
1044900,16
1044901,16
1044840,12
1045114,34
1045116,14
1045121,41
1045132,36
1045126,42
1045139,56
1045142,20
1045149,49
1045152,38
1045172,30
1045179,13
1045182,41
1045175,51
1034184,40
1045191,15
1045214,16
1044788,31
1044786,30
1045225,35
900767,25
1045231,15
1045258,50
1045263,50
1044607,39
1044630,22
1044711,23
1044621,37
1044713,32
1044729,38
1044733,23
1044737,24
1044739,39
1044740,39
1044745,40
1044753,43
1044750,25
773875,63
1044751,69
1044763,29
1044759,48
1044765,33
1044772,16
1000000791,42
1044779,22
1044762,44
1044794,62
1044778,61
788800,45
1017339,63
911267,43
1044795,27
1029879,66
1044798,43
1044468,30
1044803,22
1044820,10
1044811,31
1044823,30
1044837,32
1044844,23
1044828,30
1044835,34
1044841,44
1044830,33
1044857,20
1044180,46
1044859,23
1043666,29
1044862,36
1044863,29
1044824,10
1044871,40
1044889,17
1044892,31
1044894,27
1044898,31
1044832,45
1044925,47
1044927,34
1044930,64
1044929,33
1044934,26
1044932,37
1044939,25
1044948,17
1044943,33
1044874,29
1044949,37
1044955,35
1044959,33
1044964,27
1044967,19
1044969,26
1044961,25
1044968,26
1044965,23
1044970,35
1044973,42
1044977,25
1044975,22
1044952,34
1044982,29
1044980,27
1044986,32
1044987,27
1044989,36
1044990,25
1000000759,26
1044717,15
1045005,81
1044922,75
1043201,18
905753,36
1045054,13
1045044,31
1045058,37
1045056,18
1045060,36
1045061,21
1045065,99
1045068,40
1045071,47
1044897,16
1044923,16
1044924,16
1044928,16
1044940,16
1044944,16
1044945,16
1044946,16
1044950,16
1044951,16
1044953,16
1044958,16
1044843,13
883373,44
1045073,17
1045113,75
1045118,39
1044926,16
1045128,30
1045135,38
1045122,22
1045125,22
1037259,20
1045146,40
648807,45
1045150,26
1045167,41
1045176,26
1045171,27
1045177,15
1045185,10
703335,85
1045180,28
1045194,10
1045197,25
1045219,30
1045218,27
1045221,44
1044792,33
1045188,27
987275,25
1045155,23
1045235,30
1045205,16
1045229,55
1045234,23
1045239,33
1045248,19
1045259,32
1044957,12
1045354,26
1045352,88
1045368,26
1045380,38
1045396,27
1045399,67
1045401,47
1045264,89
1045458,22
1044819,30
1045372,79
895331,30
976144,30
1044093,59
1045565,22
1000000821,53
1045570,25
1045574,44
1045580,37
1045270,37
1045609,45
1017542,45
1045226,55
1045626,28
1045601,49
1045613,32
1045658,29
1045652,36
1045638,39
1000000810,25
1045702,68
1045717,26
1000000785,43
1045759,35
1045775,45
1045772,47
1045794,50
1045799,70
1045840,45
709141,31
1045855,36
1045858,38
1045859,31
1045866,35
274132,28
1045902,37
879001,37
1045912,49
1045932,69
1045944,26
1045268,27
1045272,22
1045273,23
1045271,24
956873,41
1045350,10
1045356,35
1045351,19
1044774,45
1044775,47
1045360,31
1045359,10
1045363,32
1045377,36
1045373,44
1045224,87
1045391,24
1045387,10
1045394,49
1045366,24
1045371,33
1045376,25
1045406,28
1045367,61
1045408,24
1045421,35
1045423,29
1000000816,52
1045170,17
1045430,38
1045422,28
1045445,40
1045443,22
1045451,24
1045457,42
1043636,28
1045459,27
1045439,54
1045461,27
1045469,24
1045370,36
1045474,21
1045475,29
1045369,24
1045489,42
1045487,19
1045455,35
1045562,21
1045566,32
1045567,25
1045572,23
1000000757,38
1045560,59
1045577,28
1045586,64
1045590,13
1045596,35
1045599,85
1045603,21
1045610,30
1045611,24
1045614,10
1045615,31
153279,28
1045597,35
1045617,30
1045620,30
1045619,82
1045606,27
1044881,71
1045672,40
1045675,16
1045674,39
1045677,62
1045679,26
1045640,48
1045686,33
1045460,45
1045665,24
1045710,27
1045608,29
1045718,10
1045716,10
1045724,17
1045733,17
1045722,26
1045730,20
1045723,25
1045692,59
1045563,38
1045206,32
1045738,99
1045753,75
1045752,41
1045755,22
1045756,28
1045754,49
1045760,25
1045758,24
1045761,18
1045091,66
1045767,29
1045776,31
1045780,65
1045781,26
1045779,40
1045788,38
1045792,40
1045787,10
1045809,22
1045816,27
1045823,26
1045822,66
1045830,18
1045831,25
1045837,51
1045832,15
1045844,38
1045848,58
1045857,62
1045851,34
1045852,31
1045793,16
1045860,26
1045868,38
1045865,45
1045873,37
1045883,19
1045885,47
1045891,15
1045895,43
1045905,27
1045916,30
1045918,35
1045926,31
1045933,31
1045934,11
1045939,22
1045941,23
1045973,38
1045871,38
1045983,50
1045998,35
1046012,53
892470,31
1046003,29
1046022,46
1045940,34
1045951,46
1046046,76
1046058,36
1046092,30
1036995,29
1046120,29
1046122,53
1046152,24
1046155,46
1046169,32
1046192,63
1046195,62
1046218,21
1046230,21
1046189,38
1046253,48
1046269,49
264508,56
1046143,61
1046332,26
1046316,50
1046311,27
1046306,53
1046287,94
1046321,95
1046359,19
1046377,43
1046395,37
1046398,40
1046411,27
1046417,11
1046340,23
1046463,33
1046458,96
1046472,34
1040602,51
1046545,35
1045946,31
1045950,38
1045955,10
1045958,47
1045969,41
1045972,21
1045977,42
1045982,19
1045975,63
1045978,18
1045981,45
1043628,51
1045656,10
1045997,21
1037205,39
1045987,22
1045995,37
1045986,36
1045993,20
1046004,10
1046011,15
1046013,30
1046015,22
865673,94
1046018,15
1046024,30
1046025,21
1045817,49
1045820,49
1046049,80
1046040,95
1046057,17
1046061,21
920387,34
1046055,24
1046054,71
1046070,32
1046074,68
1046075,43
1046073,30
1046065,33
1046080,35
1046085,56
1046090,60
1046088,18
1046094,48
1046099,46
1046095,63
1046002,25
1046097,28
1000000845,69
1046005,28
1046104,26
1046108,39
1046110,39
1046106,19
1035352,41
1046116,17
1046114,15
1046111,52
1046119,67
1046121,15
1046123,51
1046127,26
1046126,24
1046128,44
1046157,22
1046162,31
1046171,10
1046174,43
1046187,45
1046202,19
1046200,29
1046203,16
1046191,10
1046228,39
1046245,22
1046242,29
1046238,28
1046243,41
1046247,21
1046050,86
1046044,37
1046197,20
1046248,15
1046249,20
1046251,64
1046234,10
1046236,66
1046262,27
1046264,10
1046259,88
1046260,10
1046266,31
1046276,54
1046277,12
1046280,55
1046284,51
1046285,21
1046282,29
1046318,20
1046315,16
1046226,30
1046240,92
1039293,20
1046331,27
1046345,31
1046320,24
1046326,28
1046323,58
1046338,28
1046265,83
1046352,21
1046309,97
1046289,24
1046292,26
1046257,10
1046310,33
1046364,14
1046357,32
1046361,47
1046379,73
1046383,20
1046381,75
1046380,19
1046386,24
1046385,54
1046387,53
1046392,19
1046388,17
1046391,49
1046396,57
1046390,39
1046399,43
1046397,42
1046394,46
1046403,52
1046408,13
1045252,19
1046423,24
1029267,27
1046405,38
1046406,44
1046427,70
1046436,45
1046454,10
1046450,35
1046452,38
1046456,50
1000000784,33
1017697,52
1046457,10
1046461,32
1046478,33
1046473,56
1046471,22
1046479,27
1046477,26
1039733,24
1046528,18
1046557,70
1046558,36
1046594,60
1046670,34
1046697,27
1046705,38
1046715,35
1046716,51
972880,63
1046745,15
1046733,10
1046766,54
1046765,98
1046780,21
1046807,53
1046841,30
1046858,32
1045210,38
1046863,49
1046868,44
1046890,54
1046888,46
1046897,36
1046896,47
1046941,22
1046954,32
1046968,26
1046970,39
1046978,31
1046982,44
1044283,61
1046998,26
1047011,52
1047026,36
1047023,33
1047028,15
1000000631,13
1047063,60
1047049,30
1047066,59
1047074,44
1047125,54
1046547,34
1046552,34
982480,10
1046562,32
1046589,51
1046590,35
1046591,10
1046592,38
1046601,18
1046607,20
1046648,11
1046654,10
1046656,39
1046662,34
1046664,39
1046666,14
1046671,23
1046675,20
1046672,32
1046684,32
1046685,39
1046687,63
1046689,21
1046691,28
1046690,60
1046693,23
1046696,10
1046695,34
1046702,22
1046704,28
1046703,30
1000000847,36
1046721,10
1046724,42
1046740,21
1046698,30
1046751,21
1046764,28
1046772,20
1046776,30
1046767,75
1046779,32
1046781,17
1046782,79
1046784,15
1046700,41
1046786,30
1046793,36
1046799,38
1046800,54
1046803,28
1046805,28
1046809,25
1046814,54
1046816,10
1046823,21
1046794,47
1046819,23
1046821,17
1046834,33
1046836,30
1046839,24
697258,44
1046847,73
1046852,41
1046873,42
1046879,20
1046878,54
1046882,71
1000000872,15
1046891,35
1046818,43
1046894,54
1046892,68
1046893,35
1046899,22
1046900,37
1046901,22
1046903,25
1046902,32
968043,37
1046935,26
1046828,22
1046832,10
1046940,29
1046846,46
1046951,30
1046962,23
1046965,21
1046964,18
1046967,42
1046975,42
1046976,21
1046979,22
1046996,19
1047016,10
1047017,36
1047025,31
1047033,16
1047041,17
1047061,32
1047073,35
1047069,49
1047081,40
1047085,23
291038,37
291016,37
291024,37
1047090,15
1047095,26
1047096,10
1047097,27
1047120,26
1047121,25
1047119,34
1047133,19
1047129,46
1022201,37
1047059,36
1047123,66
1047131,46
1047139,10
1047141,45
1047155,22
1047149,26
1047176,37
1047130,51
1047181,45
1047200,53
202268,31
1047204,12
1047268,62
1047271,18
1047270,15
950841,66
1047299,38
1047315,39
1047330,62
1047337,58
1047349,38
1047240,53
1047242,36
1047406,91
1047402,89
1047464,95
1047485,35
1047488,86
1047505,30
1047516,29
1047528,27
1017226,35
1047558,25
1047572,42
1047578,49
1047581,45
1047587,60
1047599,54
1047598,43
1047609,25
1047625,33
1047629,40
1047639,40
1047651,69
1047668,17
1047697,15
1047735,37
1047752,42
1047761,31
1038157,41
1047771,24
1047145,20
1047148,78
1047150,28
1047174,27
1040860,37
1047185,34
1046572,49
1047187,24
1047190,60
1047194,10
1047193,36
1047197,31
1047201,59
1047213,32
1047206,12
1047225,31
1047220,41
1047082,30
1047087,34
1047237,25
1047239,37
1047243,32
1047250,19
1047261,16
1047260,24
1047265,23
1047273,15
1047277,42
1047278,42
1047274,34
1047304,32
1000000902,27
1000000903,30
1047308,36
1047311,14
1047210,31
1047217,45
1047325,70
1047333,13
1047336,35
1047335,27
1047339,26
1047342,29
1047256,30
1046923,50
1047384,34
1047413,10
1047408,12
1047415,27
1047414,51
1047399,27
1047461,10
1047465,37
1047474,41
1047469,43
1047484,10
1047467,83
963679,82
1047494,38
1047493,28
1047495,48
1047486,10
1047497,28
1047500,55
1047502,45
1047509,32
1047511,38
1047513,33
1047512,34
1047534,42
1047538,12
1047542,64
1047549,62
1047544,10
1047546,12
1047561,37
1047556,36
1047569,10
1047576,18
1047585,22
1047586,10
1047588,88
1047583,38
1047594,34
1047600,32
1047602,35
1047603,30
1047604,53
1047608,41
1047607,72
1047614,25
1047619,26
1047617,10
1047622,19
1030009,19
857849,36
1047623,19
1047624,35
1047631,43
1047647,33
1047653,14
1047666,23
1047627,83
1047679,55
1047683,27
1047696,22
1047615,36
1047702,20
1047700,23
1047725,46
1047718,35
1047727,20
1047728,17
1047712,19
1047730,22
1047731,36
1047732,88
1047733,81
1047734,37
1047737,10
1047743,27
1047748,26
1047749,37
1004285,21
1047757,10
1047772,43
1047941,52
1049063,40
275474,13
1049580,38
1049585,10
1049598,49
1049341,53
1049626,28
1049680,48
1049716,44
1049734,34
1049736,23
1049730,36
1049727,31
1049750,33
1049768,66
1049785,36
1049793,35
1049809,31
1049786,49
899848,30
1049866,29
1049870,35
1049868,36
1049900,12
1049671,28
1049783,26
1043315,66
1049929,95
1049938,29
1049251,59
995865,76
1049955,25
1049960,24
1049590,32
1049962,29
1049977,12
1049970,30
1049978,74
1049409,34
1050027,28
1050018,97
1050063,54
1050065,45
1050057,54
1049558,52
1049559,28
1049563,42
1049402,79
1049579,87
1049575,21
1049529,32
1049584,24
1049588,66
1049592,45
1049600,40
1049601,61
1049608,10
1049593,31
1049334,55
1049611,66
1049619,37
1049620,20
1049629,22
1049614,12
1000000998,32
1049515,29
1049345,36
1049672,40
1049669,83
1049678,16
1049687,35
1049696,70
1049724,17
1049726,27
1049729,10
1049741,10
1049747,37
1049740,37
1049735,28
1049731,29
1049759,24
1049764,23
1049760,35
1049757,33
1049772,28
1049744,55
1049779,33
1049777,12
1049781,10
1049784,15
1047312,45
1049789,40
1049796,17
1049797,29
1049804,24
1049802,22
1049807,71
1049811,10
1049815,54
1049792,26
1049818,17
1049822,18
1049825,23
1049827,91
1049835,84
1049841,28
1049837,17
1049853,32
1049370,36
1049860,16
1049881,40
1049890,30
1049893,37
1049903,48
255810,10
1049915,24
1018861,31
1049918,19
1048978,43
1049926,36
1049924,39
1049940,41
1049933,40
1049934,24
1049954,42
1049595,29
1049959,25
1049969,35
1049963,76
1049965,85
1049973,35
1049976,26
1049968,87
1049986,19
1049984,29
1002020,73
1049979,29
1049991,21
1049989,25
1049993,10
1049994,30
1050015,55
1050017,37
1050024,20
1050038,50
1050032,30
1050047,50
1050048,14
1050053,75
1050056,21
1050062,12
1020837,10
1050068,33
1050070,28
1000001034,15
953253,49
1050054,10
1050079,32
1050087,76
1050041,52
1050076,49
1050085,22
1050082,34
1050084,28
1050099,39
1049961,52
1050130,50
1050134,49
1050126,49
1050118,34
696843,58
1050131,12
1049613,66
1050170,29
906048,26
1050190,41
1050205,65
1050207,35
1049967,67
1050261,31
1050264,29
1050275,25
1050286,47
1050291,21
1050284,44
1050332,46
780310,44
1050351,83
1050423,48
1050452,29
31595,56
1050512,38
1000000777,41
1050530,28
1050514,38
1050534,54
1050599,56
1050635,32
1050663,42
1050668,65
1050654,34
1050091,71
1050093,23
1050089,10
1050075,23
1050098,43
1050103,15
1050107,42
1050125,42
1050117,30
1050121,25
1050112,27
1050136,24
1050141,32
1050144,29
1050154,26
1050114,45
1050160,43
1043625,27
723115,30
1050178,56
1050181,43
1050191,41
1050185,45
911568,39
1050168,48
1050194,51
1050166,24
1050163,47
1050199,33
1050202,28
1050197,22
1050072,47
1050214,50
1050216,10
1050252,36
1050232,18
1050258,40
1050238,28
1050262,30
1050272,37
1050260,22
1050268,91
1050281,26
1050273,10
1050290,28
1050309,47
1050303,17
1050310,39
1050307,46
1050311,43
1050317,48
1050298,38
1050300,35
1050319,28
1050330,59
1050333,10
1050336,56
1050335,46
1050338,39
1050345,44
1050350,10
1050356,40
1050251,51
1050359,34
1050366,36
1050369,44
1050373,49
1050418,85
1050352,60
1050471,22
1050478,82
1050516,37
1050520,28
1050529,42
1050167,68
1050526,92
1050505,42
1050511,54
1050517,12
1050523,19
1050518,25
1050522,20
1050533,34
1050587,23
1050589,23
1050594,26
1050592,18
1049510,47
1050601,10
1050605,30
1050611,15
1050617,26
1050622,24
1050625,28
1050633,32
1050637,35
1050648,19
1050650,26
1050651,25
1050653,86
743971,20
1000001054,39
1050655,24
1050660,16
1050669,55
1050678,35
1050682,43
1050662,46
1050722,22
1050728,31
1050733,35
1050765,81
915383,83
1050784,10
1050812,45
1050817,59
1050809,37
1050813,32
1050865,35
1050864,36
1050899,62
1050905,44
1050786,29
1050736,29
1050940,70
1050946,40
1050971,41
900298,50
718551,10
1050967,30
1051003,31
1051001,37
1051010,40
1050989,42
1050676,31
1051090,52
1051093,58
1051140,58
1051130,30
1051147,24
1051150,46
1051153,27
1051132,98
1051189,10
1051194,16
996148,29
1050659,45
1050657,45
1050701,48
1050703,44
1050714,30
1050734,25
1050730,32
1050726,31
1050692,33
1050705,33
1050704,33
1050742,35
1050745,35
1050761,18
1050763,28
1050764,34
999171,29
1050768,35
1050769,25
1050762,20
1050618,28
1050775,34
1050773,20
1050771,41
1050779,22
1050792,21
1050800,31
1017689,32
1050803,29
1050799,32
1046508,53
1000001079,27
1050832,58
1050844,24
1050854,46
1050863,24
1050867,10
1050870,65
1050869,33
1050873,16
1050877,17
1050881,22
1050885,46
1050882,35
1050888,10
1050893,29
1050903,43
1050943,33
1050906,76
1050912,50
1050926,59
1050927,10
1050934,55
1050933,79
1032922,28
861676,33
1050941,52
1050942,24
1050945,21
